0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013113604,0.01560347,-0.00042498557,0.04085297,-0.049704187,-0.11086929,0.02147316,0.20479861,-0.016947415,-0.063665785,-0.05076354,-0.05864923,-0.04128019,0.028872274,0.009082734,0.06259483,0.049347136,-0.02489194,-0.044869613,-0.10238982,0.059052207,-0.012628777,0.07329032,-0.13398604,0.037214886,-0.05841201,-0.102862194,-0.075101726,0.058445476,-0.05372603,0.054181185,-0.02125689,0.1393349,-0.1408221,-0.015729167,0.08483781,-0.05499778,0.020223167,-0.060163073,-0.08218736,-0.019085877,-0.06068293,0.016330702,0.06194082,0.06946854,-0.11848623,-0.033990797,-0.10163029,-0.011656071,0.07207699,0.04213635,-0.055717498,-0.07990765,-0.047235083,-0.013933024,-0.011326703,0.038872506,-0.061287392,-0.022591595,0.028809464,0.0035415478,-0.049014315,0.11683417,0.036814515,-0.095236845,0.18712379,-0.059750002,0.14798377,-0.11982105,0.06198773,-0.0045883027,0.052133482,0.105124146,0.06762735,0.13825896,-0.06567108,0.018461201,0.032236595,-0.03229217,-0.037754975,-0.039531033,0.028089294,-0.10299719,0.08819193,0.057230216,-0.05200725,0.13854255,-0.07183111,-0.03136804,0.050251774,0.0632488,-0.025254562,0.060249344,0.034637395,0.13519762,0.09130551,-0.09768217,0.029461866,-0.067860804,-0.01651581
-0.013148787,0.01647507,0.0004515075,0.040963963,-0.05034448,-0.11062877,0.021192979,0.20476851,-0.01794284,-0.06277576,-0.05128874,-0.05807148,-0.04183981,0.028436633,0.008604044,0.06274558,0.049768195,-0.024536703,-0.045911327,-0.10140392,0.058322605,-0.013614384,0.07309912,-0.1338611,0.03818267,-0.058497686,-0.10331941,-0.0753947,0.05915319,-0.054540355,0.05361618,-0.020772325,0.1383439,-0.14140256,-0.016017856,0.08619113,-0.05485466,0.020146485,-0.06048441,-0.08262091,-0.019649275,-0.060053308,0.015775219,0.062284164,0.06925408,-0.11866508,-0.033951286,-0.101892285,-0.011133979,0.071076885,0.0421712,-0.055305924,-0.07977072,-0.047156174,-0.014485522,-0.010996773,0.038168103,-0.06104124,-0.022926996,0.027829705,0.0040033925,-0.04947049,0.1169575,0.035992302,-0.09518247,0.18837354,-0.060115512,0.14805806,-0.1198078,0.062725045,-0.0044589364,0.05103718,0.10336197,0.06782869,0.13715665,-0.064053155,0.019106777,0.033481576,-0.030968484,-0.038396426,-0.038935516,0.028108215,-0.101607025,0.085871555,0.056534864,-0.05236639,0.1391223,-0.07243731,-0.032392945,0.0505595,0.06245135,-0.024643471,0.060377154,0.033877306,0.13329867,0.09140302,-0.098000534,0.030146766,-0.06688909,-0.016714731
-0.015864251,0.014049494,-0.000699244,0.041779604,-0.049693484,-0.10995179,0.02201516,0.20452754,-0.017984988,-0.059680603,-0.05005411,-0.06402892,-0.04074937,0.027917225,0.011684937,0.066161156,0.049418807,-0.022716176,-0.04626668,-0.103050575,0.05609608,-0.014634747,0.06868267,-0.13155396,0.038384687,-0.062441207,-0.0992431,-0.07724584,0.05640713,-0.054424647,0.051826574,-0.018734839,0.13929231,-0.14024574,-0.013950187,0.083843976,-0.055209924,0.019512998,-0.064544916,-0.08425539,-0.020932788,-0.057495248,0.014117215,0.06039066,0.07179123,-0.118255995,-0.03181315,-0.10063409,-0.013264361,0.0701979,0.04215869,-0.05815057,-0.082185574,-0.046959702,-0.01622339,-0.011315898,0.038954336,-0.059975628,-0.020050623,0.02779988,0.006709542,-0.04876917,0.11600627,0.03881858,-0.09786308,0.18971959,-0.060273193,0.14972024,-0.11794822,0.06395709,-0.0035882322,0.05284129,0.104494154,0.070021205,0.1384015,-0.062166378,0.017865257,0.033076882,-0.03190595,-0.03956836,-0.03945019,0.029418606,-0.10657241,0.0853969,0.05976671,-0.052105904,0.14000352,-0.073586226,-0.031524178,0.05052156,0.06459855,-0.025057878,0.06209431,0.034634784,0.13439186,0.091241986,-0.09670919,0.028459212,-0.06675767,-0.011010406
-0.01627115,0.014555058,-0.0007502428,0.042034652,-0.050119545,-0.10963006,0.021683957,0.2041833,-0.018667497,-0.05907512,-0.050330743,-0.062956855,-0.04086826,0.027585486,0.011246645,0.06641985,0.049579408,-0.022325177,-0.047059562,-0.10235042,0.05572622,-0.015180118,0.06845916,-0.1316275,0.039056797,-0.062306717,-0.09946212,-0.077558674,0.057148594,-0.054865755,0.051562853,-0.018710427,0.13885163,-0.1404658,-0.013771366,0.08446338,-0.05494475,0.019679818,-0.06493412,-0.08443235,-0.021480413,-0.05709071,0.014118318,0.060382828,0.07153135,-0.11829758,-0.031566672,-0.10059196,-0.012883499,0.069798194,0.041989617,-0.05816511,-0.08225216,-0.04644957,-0.016664965,-0.011105234,0.038665537,-0.059868943,-0.019953808,0.02728363,0.0067867017,-0.048919767,0.11644204,0.03782398,-0.09789266,0.19031362,-0.06025877,0.14959273,-0.11769826,0.06412062,-0.00340977,0.052434564,0.103271395,0.070275724,0.13754655,-0.061288178,0.018045196,0.0342363,-0.03132138,-0.040135037,-0.039669015,0.029548291,-0.10568146,0.08418489,0.05958339,-0.05210012,0.14028575,-0.07410076,-0.032349184,0.050148685,0.06396541,-0.025112722,0.06251604,0.034697734,0.1334008,0.090976864,-0.09707983,0.028016657,-0.06664743,-0.011147392
-0.015536573,0.013392521,-0.00036899888,0.041448537,-0.048882723,-0.11029569,0.022444343,0.20478539,-0.017766364,-0.06028782,-0.0495183,-0.0647157,-0.04007905,0.02771611,0.011863798,0.06577045,0.04947466,-0.023880376,-0.045340925,-0.103375085,0.05684204,-0.014662416,0.06916633,-0.13268992,0.038294815,-0.06260439,-0.099215545,-0.07700225,0.056068514,-0.054340195,0.052529387,-0.018627206,0.13993385,-0.13960777,-0.01484533,0.083748825,-0.055809163,0.019723715,-0.06398372,-0.08334703,-0.01982191,-0.057665925,0.01392778,0.060452536,0.07151245,-0.11763232,-0.03235009,-0.10045995,-0.0136137875,0.07066312,0.042389054,-0.05784655,-0.08201937,-0.04743032,-0.015658684,-0.011117091,0.038730584,-0.060391728,-0.019764334,0.028288718,0.0065341396,-0.048261672,0.11528344,0.03993883,-0.097205326,0.18902469,-0.060141042,0.14992641,-0.11792186,0.064068235,-0.003807631,0.05279085,0.10538977,0.0695129,0.13939118,-0.063025475,0.017820364,0.031886864,-0.032552272,-0.039019328,-0.039171822,0.028571254,-0.107605554,0.08705853,0.05992957,-0.052084703,0.1394495,-0.072963014,-0.030725095,0.05118694,0.065067716,-0.024658564,0.061685234,0.034636017,0.13522464,0.092108175,-0.09671693,0.029552396,-0.06744675,-0.011654507
-0.015625896,0.013435646,-0.0002915506,0.041573957,-0.04893155,-0.11010895,0.022420237,0.20473172,-0.017759157,-0.060210284,-0.049726818,-0.064651065,-0.04009774,0.027587418,0.011666009,0.066107266,0.049359355,-0.02369493,-0.045515604,-0.103352875,0.056829467,-0.014866811,0.069203325,-0.1326744,0.03842663,-0.06252935,-0.09927235,-0.07717778,0.056059513,-0.054475524,0.05249423,-0.01867778,0.13996935,-0.13961546,-0.014925483,0.08380103,-0.055816103,0.019801978,-0.06400121,-0.083482854,-0.019856684,-0.05765544,0.013973333,0.06035713,0.07151419,-0.11781966,-0.03224644,-0.10051295,-0.013521049,0.07063178,0.042386007,-0.05782073,-0.08209324,-0.047209494,-0.015607098,-0.01099891,0.038839523,-0.06045154,-0.019977372,0.028294602,0.006496935,-0.04831126,0.11537759,0.039853744,-0.097237915,0.1890809,-0.06024915,0.14987482,-0.11783257,0.06401759,-0.0037278929,0.05267694,0.10516214,0.06960996,0.13929753,-0.0627924,0.017796753,0.03200676,-0.032447748,-0.039036028,-0.03907277,0.028431416,-0.10733362,0.0868987,0.05995653,-0.05210858,0.1395058,-0.07314575,-0.030716393,0.051030446,0.06500704,-0.024615463,0.061633244,0.03457885,0.13509384,0.092037,-0.09658256,0.02938949,-0.06740954,-0.01188305
-0.01569239,0.013455263,-0.00038679803,0.041628983,-0.048921373,-0.11012737,0.0223593,0.20470724,-0.017846348,-0.06006339,-0.049606215,-0.06450087,-0.040176015,0.027585885,0.011684836,0.06604464,0.049420908,-0.023604233,-0.045571856,-0.103302695,0.056769542,-0.01484989,0.06905439,-0.13258195,0.03838984,-0.062560126,-0.09925331,-0.07720579,0.056179978,-0.054501787,0.052474033,-0.01862383,0.13985105,-0.13970037,-0.014776015,0.08380592,-0.05570282,0.019770047,-0.06418504,-0.08350592,-0.019959958,-0.057590198,0.0140326675,0.060381394,0.07147607,-0.11781116,-0.0322574,-0.100534335,-0.01349151,0.070621066,0.042323146,-0.057872254,-0.08204838,-0.04717106,-0.015701707,-0.011048836,0.03879422,-0.060378592,-0.019840699,0.028220525,0.006592174,-0.048304945,0.11545342,0.039746076,-0.09726186,0.18914191,-0.060217567,0.14981653,-0.117768385,0.064050965,-0.003753755,0.052721675,0.105089925,0.069600366,0.13922983,-0.06264367,0.017829712,0.032212097,-0.032331847,-0.039149858,-0.03918425,0.02861798,-0.10733387,0.08667838,0.05990916,-0.052060153,0.13957852,-0.073195174,-0.030863943,0.05094929,0.06494608,-0.024697246,0.061770134,0.034777064,0.13503394,0.091927506,-0.09664792,0.029247303,-0.06743491,-0.011744182
-0.015706781,0.013447991,-0.0003837821,0.04153474,-0.048954893,-0.110235445,0.022410614,0.20475087,-0.017757889,-0.060223266,-0.049669243,-0.064703956,-0.04010121,0.027598707,0.011782548,0.06597212,0.049440157,-0.023750674,-0.045472827,-0.10334027,0.056808062,-0.014770457,0.069216296,-0.13268892,0.038363352,-0.0626159,-0.09928026,-0.07717117,0.056075916,-0.054458708,0.052503124,-0.018599872,0.13996534,-0.13956366,-0.014876727,0.083748534,-0.055861328,0.019826027,-0.06404722,-0.083382696,-0.01982088,-0.057640206,0.0139697,0.06036446,0.07153393,-0.11771187,-0.032246795,-0.100476645,-0.0135660125,0.070642136,0.04241554,-0.057852555,-0.08206233,-0.047211375,-0.015670616,-0.011012183,0.038771085,-0.060404565,-0.01981452,0.028303435,0.0065344353,-0.048294898,0.11533291,0.03984345,-0.0972075,0.18897766,-0.060242888,0.14981419,-0.11782575,0.06401607,-0.0037368562,0.052790623,0.10523306,0.06959426,0.13929494,-0.0628554,0.017797006,0.03196007,-0.032478433,-0.039008323,-0.039189257,0.02852242,-0.10745471,0.08693397,0.060001202,-0.052092563,0.13950123,-0.073098384,-0.030730527,0.051047433,0.065098636,-0.024677107,0.061702684,0.034718283,0.13514285,0.092076294,-0.09662851,0.029363122,-0.06748694,-0.0117980195
-0.015596894,0.01346397,-0.0003056666,0.041346163,-0.048921008,-0.110193424,0.02237863,0.20470054,-0.017654289,-0.06033014,-0.049661502,-0.06472291,-0.040114984,0.027669221,0.01170339,0.065828435,0.04944562,-0.023918215,-0.045438927,-0.10338123,0.0568301,-0.014703685,0.06941485,-0.13274738,0.03824494,-0.06261576,-0.09941004,-0.07709521,0.05603222,-0.054427944,0.05273211,-0.018808356,0.14002362,-0.13945676,-0.015010847,0.08367301,-0.05588388,0.019830013,-0.0637159,-0.08329145,-0.019716214,-0.05780664,0.0140752755,0.060371112,0.0716094,-0.117677726,-0.03234659,-0.10051105,-0.013602888,0.07067797,0.0423168,-0.05773796,-0.081962466,-0.047275845,-0.015688168,-0.011194007,0.03876182,-0.06040871,-0.019755404,0.02842419,0.0063989554,-0.048319697,0.11525531,0.040015817,-0.097245246,0.188969,-0.060298134,0.14973983,-0.11796337,0.06402905,-0.0037020515,0.052860614,0.105377465,0.069419965,0.13939199,-0.06298498,0.017831076,0.031935547,-0.03253899,-0.039086707,-0.039094906,0.028478483,-0.10756886,0.0872525,0.06013706,-0.052031875,0.13961041,-0.0729633,-0.030605126,0.051178426,0.06511842,-0.024591247,0.06173033,0.034567263,0.13524774,0.09207129,-0.096587144,0.029481057,-0.06735775,-0.012069036
-0.0067286743,0.018579435,-0.0038733443,0.039477915,-0.047255076,-0.111240976,0.0224386,0.20745628,-0.027634786,-0.063175246,-0.050625734,-0.057749163,-0.0479235,0.02729399,0.008857326,0.058006432,0.04579253,-0.035262924,-0.042668674,-0.106964424,0.05224657,-0.0133979935,0.07764221,-0.13077088,0.037996285,-0.06019989,-0.10859815,-0.069075845,0.050725885,-0.04442708,0.049347263,-0.026453912,0.1430229,-0.14014457,-0.0069806064,0.07734524,-0.050489128,0.021815239,-0.06061246,-0.08506936,-0.025796644,-0.06485704,0.016769752,0.06300894,0.06340222,-0.123897985,-0.036925554,-0.0991644,-0.017774351,0.07825905,0.042205866,-0.057397492,-0.07746143,-0.046610575,-0.015583866,-0.017160011,0.039507456,-0.056369692,-0.02672546,0.023451917,-0.0049130907,-0.049097236,0.12126999,0.037350673,-0.098267555,0.18967119,-0.05437105,0.1502652,-0.1201762,0.06873086,-0.004609601,0.05072888,0.10270537,0.06633565,0.13497636,-0.07484452,0.018070646,0.04049475,-0.027929923,-0.03982021,-0.044537887,0.02786816,-0.098706745,0.082968146,0.04963916,-0.04677302,0.13962379,-0.069994986,-0.027450118,0.045125555,0.057291843,-0.02848232,0.061068468,0.030251041,0.12539142,0.08551557,-0.100101195,0.034111224,-0.064832814,-0.011507394
